### Level-3 GRACE/GRACE-FO M-SSA solution of surface mass density anomalies, expressed in Equivalent Water Height (EWH)
# Solution processed following the method proposed by Gauer et al. , in revision for Journal of Geophysical Research - Solid Earth, 2023
# Combined solution computed using Level-2 GRACE/GRACE-FO gravity fields provided by the CSR, GFZ, ITSG TU-GRAZ and JPL processing centers
# Period : 2003-01 to 2022-09
# Units: EWH [cm]
# 
# Stokes coefficients C1.0, C1.1 and S1.1 have been added following TN-13
# Stokes coefficient C2.0 has been replaced following TN-14
# Stokes coefficient C3.0 has been replaced following TN-14  for the 2012-03 to 2022-09 period
# TN are provided here : https://podaac-tools.jpl.nasa.gov/drive/files/allData/gracefo/docs/
# 
lon;lat;EWH
1.0;-65.0;0.9178373448286797
1.0;-64.0;0.6865358870435551
1.0;-63.0;0.35480857849806363
1.0;-62.0;0.29356892256884576
1.0;-61.0;0.41985192348944045
1.0;-60.0;0.5220170810084748
1.0;-59.0;0.6193643796722118
1.0;-58.0;0.6685714310136073
1.0;-57.0;0.7830421543395011
1.0;-56.0;0.6883946940602415
1.0;-55.0;0.699292515269067
1.0;-54.0;0.8027179276614407
1.0;-53.0;0.7113004331125429
1.0;-52.0;0.6594420834309812
1.0;-51.0;0.6578262899158561
1.0;-50.0;0.6093360566821379
1.0;-49.0;0.6267529394777666
1.0;-48.0;0.5096073158194918
1.0;-47.0;0.3972406503012153
1.0;-46.0;0.24284642243304405
1.0;-45.0;0.5115201262830414
1.0;-44.0;0.555868737721841
1.0;-43.0;0.5437934172774049
1.0;-42.0;0.5393698671897879
1.0;-41.0;0.46079364120524047
1.0;-40.0;0.6431123033934615
1.0;-39.0;0.6609448039752999
1.0;-38.0;0.6445880755965955
1.0;-37.0;0.5969655002497158
1.0;-36.0;0.31217081657657086
1.0;-35.0;0.15593337569295734
1.0;-34.0;0.3663880161621227
1.0;-33.0;0.4232280329479829
1.0;-32.0;0.3918217062178324
1.0;-31.0;0.4236541059349323
1.0;-30.0;0.3604491626111574
1.0;-29.0;0.34652898084081507
1.0;-28.0;0.37652815888356156
1.0;-27.0;0.39629360284848136
1.0;-26.0;0.3898619199912375
1.0;-25.0;0.17296315538751336
1.0;-24.0;0.19861017505764425
1.0;-23.0;0.4125092588169524
1.0;-22.0;0.5291883809760854
1.0;-21.0;0.5731532905523132
1.0;-20.0;0.593924888033676
1.0;-19.0;0.5486349518491066
1.0;-18.0;0.40088345462976643
1.0;-17.0;0.5406463633710329
1.0;-16.0;0.6346574132737508
1.0;-15.0;0.5593041991908153
1.0;-14.0;0.5230647938343786
1.0;-13.0;0.46919655398711757
1.0;-12.0;0.15253955784852227
1.0;-11.0;0.1783068091431096
1.0;-10.0;0.13945316184537893
1.0;-9.0;0.46842380936025685
1.0;-8.0;0.5135878003084398
1.0;-7.0;0.2449259991361499
1.0;-6.0;0.16010657723254046
1.0;-5.0;0.23889222851258882
1.0;-4.0;0.18972343362812882
1.0;-3.0;0.09481844550963918
1.0;-2.0;0.17085606269892628
1.0;-1.0;0.3086172260803251
1.0;0.0;0.2875253103484792
1.0;1.0;0.16584990028663865
1.0;2.0;0.4237874992376891
1.0;3.0;0.323180551810689
1.0;4.0;0.20702848618559327
1.0;5.0;-0.11060846545937664
1.0;6.0;-0.6188017750028378
1.0;7.0;-1.3141859605306376
1.0;8.0;-1.8176063113187042
1.0;9.0;-1.5301698731072384
1.0;10.0;-0.7692061073062761
1.0;11.0;0.2556840032554817
1.0;12.0;0.8184070305671921
1.0;13.0;1.4071671874763527
1.0;14.0;1.4740917796634316
1.0;15.0;0.9314436376929983
1.0;16.0;0.1989142785582238
1.0;17.0;0.04215789838717722
1.0;18.0;0.05299254873241582
1.0;19.0;0.0650161992704755
1.0;20.0;0.0502676399318119
1.0;21.0;0.07470615670661876
1.0;22.0;0.0596062956670026
1.0;23.0;0.0827935152990576
1.0;24.0;0.09684921986672893
1.0;25.0;0.12232898540667932
1.0;26.0;0.28744267896881587
1.0;27.0;0.17589384878552045
1.0;28.0;0.0020789019139002057
1.0;29.0;0.14284638825694218
1.0;30.0;0.2431329450351575
1.0;31.0;0.3480669358833159
1.0;32.0;0.44480165057225873
1.0;33.0;0.3776408043975662
1.0;34.0;0.43443241812395367
1.0;35.0;0.21862751224318602
1.0;36.0;-0.013745817195158112
1.0;37.0;0.019523045231416992
1.0;38.0;-0.017078191329912916
1.0;39.0;0.039295284065163506
1.0;40.0;0.22479209980429413
1.0;41.0;0.20795487089901987
1.0;42.0;0.22814992500604137
1.0;43.0;0.1524731783974146
1.0;44.0;0.10448347313347425
1.0;45.0;0.03607578465371472
1.0;46.0;0.008976090531500586
1.0;47.0;0.05385812202571026
1.0;48.0;0.10365172393006344
1.0;49.0;0.2521909938051821
1.0;50.0;0.07175927957119659
1.0;51.0;-0.18737001670803002
1.0;52.0;-0.39724853052810255
1.0;53.0;-0.21777487947942015
1.0;54.0;-0.17335288421630043
1.0;55.0;-0.30802412205783253
1.0;56.0;-0.3123513996941381
1.0;57.0;-0.3211723525218778
1.0;58.0;-0.30273220430268627
1.0;59.0;-0.24552689242627618
1.0;60.0;-0.4847117768009685
1.0;61.0;-0.403225763043752
1.0;62.0;-0.20328649824275907
1.0;63.0;-0.09284278222739631
1.0;64.0;0.030002956401901315
1.0;65.0;0.14076480241804654
1.0;66.0;0.2535518025613348
1.0;67.0;0.3889766845291382
1.0;68.0;0.5821447374152865
1.0;69.0;0.7444857391600138
1.0;70.0;0.737036588548784
1.0;71.0;0.6838913805683565
1.0;72.0;0.5824430348118286
1.0;73.0;0.4925231078739692
1.0;74.0;0.5330848482983
1.0;75.0;0.5946032141051539
1.0;76.0;0.9302770943405338
1.0;77.0;1.1736172262214386
1.0;78.0;1.086806534733911
1.0;79.0;0.841658764954517
1.0;80.0;0.8914203754091633
1.0;81.0;1.0588931229407803
1.0;82.0;1.007485756817968
1.0;83.0;0.959240381174298
1.0;84.0;0.7455280612214985
1.0;85.0;0.4228454828567658
1.0;86.0;0.43169600860216584
1.0;87.0;0.5670749307340036
1.0;88.0;0.7096402970974919
1.0;89.0;0.4664541001733258
1.0;90.0;0.2854620706897194
2.0;-90.0;-0.7911145184766523
2.0;-89.0;-0.9854196040281298
2.0;-88.0;-1.07294625229033
2.0;-87.0;-0.8693652984184757
2.0;-86.0;-0.5644977448355812
2.0;-85.0;-0.4043035165021783
2.0;-84.0;-0.29028255234252964
2.0;-83.0;-0.019902201463425556
2.0;-82.0;0.14124224480660152
2.0;-81.0;0.41086315465807627
2.0;-80.0;0.722021363330268
2.0;-79.0;0.8630721398570114
2.0;-78.0;0.8584837154913343
2.0;-77.0;0.6085806407519473
2.0;-76.0;0.5488759175737536
2.0;-75.0;1.218209010406647
2.0;-74.0;3.0198975919822435
2.0;-73.0;5.143004656641795
2.0;-72.0;6.202149848933349
2.0;-71.0;5.317894139909929
2.0;-70.0;3.127300418755168
2.0;-69.0;1.124033909317374
2.0;-68.0;0.1711952573420815
2.0;-67.0;0.32443749299624475
2.0;-66.0;0.783591911217492
2.0;-65.0;0.8555869518037431
2.0;-64.0;0.661064518636447
2.0;-63.0;0.423827672101368
2.0;-62.0;0.3040904364642908
2.0;-61.0;0.4311775610400064
2.0;-60.0;0.5548050008799054
2.0;-59.0;0.6688891302982211
2.0;-58.0;0.7140147319686593
2.0;-57.0;0.6906244974016554
2.0;-56.0;0.5700101218054143
2.0;-55.0;0.5614564175100041
2.0;-54.0;0.6898533408067878
2.0;-53.0;0.7455918213623599
2.0;-52.0;0.6751470336558318
2.0;-51.0;0.5586726328315575
2.0;-50.0;0.5876182336326835
2.0;-49.0;0.6593772358440297
2.0;-48.0;0.5023347951648461
2.0;-47.0;0.3310369113000627
2.0;-46.0;0.2195626196487112
2.0;-45.0;0.3650636472842622
2.0;-44.0;0.27310397389703656
2.0;-43.0;0.3078583976408645
2.0;-42.0;0.45988708820132956
2.0;-41.0;0.4099426351397427
2.0;-40.0;0.4262910103410934
2.0;-39.0;0.623153628332669
2.0;-38.0;0.6941342329048669
2.0;-37.0;0.6792725467703523
2.0;-36.0;0.36271108434329075
2.0;-35.0;0.3168315900125213
2.0;-34.0;0.38536310911738664
2.0;-33.0;0.3469052267869855
2.0;-32.0;0.4108974520241881
2.0;-31.0;0.43623137227172193
2.0;-30.0;0.34490962283008747
2.0;-29.0;0.3238826169045635
2.0;-28.0;0.43592525794144893
2.0;-27.0;0.48844918097247914
2.0;-26.0;0.3537191379717129
2.0;-25.0;0.3466009572042344
2.0;-24.0;0.35811224625479865
2.0;-23.0;0.5060482708129719
2.0;-22.0;0.5627341857503481
2.0;-21.0;0.5844324797063803
2.0;-20.0;0.5344301262808079
2.0;-19.0;0.4533089115465537
2.0;-18.0;0.5086305366605152
2.0;-17.0;0.3894492410400216
2.0;-16.0;0.45974958285214823
2.0;-15.0;0.5229123449105945
2.0;-14.0;0.5876913691427259
2.0;-13.0;0.43850055969312973
2.0;-12.0;0.12927334353452297
2.0;-11.0;0.11138812301183842
2.0;-10.0;0.18377687901050083
2.0;-9.0;0.503346299870374
2.0;-8.0;0.48431564376099423
2.0;-7.0;0.4553450848227586
2.0;-6.0;0.20290944032569022
2.0;-5.0;0.15941391742984154
2.0;-4.0;0.20933839430183812
2.0;-3.0;0.4252649878986032
2.0;-2.0;0.4014554953354709
2.0;-1.0;0.4014178562660429
2.0;0.0;0.18508375506194097
2.0;1.0;0.17462626691442998
2.0;2.0;0.21481536821621394
2.0;3.0;0.19869584624437073
2.0;4.0;0.14223282428034745
2.0;5.0;0.19882955390383547
2.0;6.0;-0.5279924340438132
2.0;7.0;-0.9725624007255667
2.0;8.0;-1.3918867281360199
2.0;9.0;-1.4408851198844046
2.0;10.0;-0.3193200120091253
2.0;11.0;0.6693883539505682
2.0;12.0;1.230504110866082
2.0;13.0;1.9675541337494167
2.0;14.0;1.9233986081783103
2.0;15.0;1.3934052462427684
2.0;16.0;0.5752152942770324
2.0;17.0;0.039876745934363356
2.0;18.0;0.03207225942354701
2.0;19.0;0.048360964832509824
2.0;20.0;0.0495822815311012
2.0;21.0;0.12119646534186207
2.0;22.0;0.040091782286059856
2.0;23.0;0.02853250080270565
2.0;24.0;0.0009414816133163806
2.0;25.0;0.05772191931406936
2.0;26.0;-0.0716577083046221
2.0;27.0;0.08871005988223846
2.0;28.0;-0.07471160992616321
2.0;29.0;-0.09915117871077926
2.0;30.0;-0.04591050046769838
2.0;31.0;0.06686864440821287
2.0;32.0;0.12160475058086469
2.0;33.0;0.30004061820098343
2.0;34.0;0.322006084438521
2.0;35.0;0.35806857763980765
2.0;36.0;0.25650667758956414
2.0;37.0;0.12967786622876
2.0;38.0;0.15400485122113952
2.0;39.0;0.14631837827222752
2.0;40.0;0.16509049308077856
2.0;41.0;0.18489332844598422
2.0;42.0;0.16465996309964895
2.0;43.0;0.16969150908487424
2.0;44.0;0.11522419254871624
2.0;45.0;-0.03624746322570416
2.0;46.0;-0.13443811371284797
2.0;47.0;-0.28248810307275113
2.0;48.0;0.042264659772843244
2.0;49.0;0.10731239103731655
2.0;50.0;0.02228893388277524
2.0;51.0;-0.20697706515933034
2.0;52.0;-0.26526007452984723
2.0;53.0;-0.25491730907271687
2.0;54.0;-0.22478687584259155
2.0;55.0;-0.20329242870746672
2.0;56.0;-0.03243992166425177
2.0;57.0;-0.05580023262458521
2.0;58.0;-0.2025991104202623
2.0;59.0;-0.16585859645335582
2.0;60.0;-0.3539004270423474
2.0;61.0;-0.41529844289477386
2.0;62.0;-0.26767938675654274
2.0;63.0;-0.0898107878662691
2.0;64.0;0.022939222884090962
2.0;65.0;0.15637335662707652
2.0;66.0;0.28623877541940684
2.0;67.0;0.4422199477711631
2.0;68.0;0.5957792053304579
2.0;69.0;0.7075799510405559
2.0;70.0;0.7312726684579091
2.0;71.0;0.5876609819668507
2.0;72.0;0.5744418403137642
2.0;73.0;0.48502265951434037
2.0;74.0;0.5152211398589618
2.0;75.0;0.5519969732585724
2.0;76.0;0.7135046465448286
2.0;77.0;0.8022469035666615
2.0;78.0;0.6740577085361942
2.0;79.0;0.5681862664477654
2.0;80.0;0.6740642165646649
2.0;81.0;0.9769123972963671
2.0;82.0;1.0878845209244947
2.0;83.0;1.0211263423795258
2.0;84.0;0.7743608757715705
2.0;85.0;0.41623988890508273
2.0;86.0;0.45626041274370355
2.0;87.0;0.5972930396127544
2.0;88.0;0.7303409742835993
2.0;89.0;0.46717078732339296
2.0;90.0;0.2854741307217489
3.0;-90.0;-0.7909738329053163
3.0;-89.0;-0.9896846223098772
3.0;-88.0;-1.0748178018701167
3.0;-87.0;-0.8383036215834362
3.0;-86.0;-0.5190966955740349
3.0;-85.0;-0.37620327723443636
3.0;-84.0;-0.2728548538384087
3.0;-83.0;-0.03361165862890189
3.0;-82.0;0.12671458877247266
3.0;-81.0;0.3650392848155035
3.0;-80.0;0.7244923355051877
3.0;-79.0;0.884333396478553
3.0;-78.0;0.9120262290442441
3.0;-77.0;0.6330300193855766
3.0;-76.0;0.4717122756944536
3.0;-75.0;1.0263720835628087
3.0;-74.0;2.72271021931864
3.0;-73.0;4.824462868279881
3.0;-72.0;5.90351292762854
3.0;-71.0;5.098409896993884
3.0;-70.0;3.0127253749381926
3.0;-69.0;1.126005535460794
3.0;-68.0;0.24428303001915455
3.0;-67.0;0.35727686831008054
3.0;-66.0;0.7619944817258796
3.0;-65.0;0.8307387870107822
3.0;-64.0;0.6413276349039505
3.0;-63.0;0.32852470370160214
3.0;-62.0;0.29539716876191385
3.0;-61.0;0.4009579148094762
3.0;-60.0;0.5205623794656702
3.0;-59.0;0.6145510397084528
3.0;-58.0;0.6412090182417866
3.0;-57.0;0.6393587056542614
3.0;-56.0;0.485460528960305
3.0;-55.0;0.5497257969735313
3.0;-54.0;0.6066037506309397
3.0;-53.0;0.6283999976521784
3.0;-52.0;0.6636688617384691
3.0;-51.0;0.684349840526643
3.0;-50.0;0.6273435406944895
3.0;-49.0;0.5717179887275193
3.0;-48.0;0.3718277332925171
3.0;-47.0;0.3015172330301943
3.0;-46.0;0.043709138258598616
3.0;-45.0;0.0957518590122678
3.0;-44.0;0.21345268904296777
3.0;-43.0;0.18077474503131236
3.0;-42.0;0.06307733858793944
3.0;-41.0;0.0278389910402979
3.0;-40.0;0.07306779666233608
3.0;-39.0;0.406773177385308
3.0;-38.0;0.4878824440173201
3.0;-37.0;0.5487923832102904
3.0;-36.0;0.4401082344000757
3.0;-35.0;0.45287936570769294
3.0;-34.0;0.48661194695669674
3.0;-33.0;0.5005039910144564
3.0;-32.0;0.46842734130777897
3.0;-31.0;0.35642676419947855
3.0;-30.0;0.17575353107576636
3.0;-29.0;0.27031467527299957
3.0;-28.0;0.4301032399408867
3.0;-27.0;0.46518922545123775
3.0;-26.0;0.5162228222705961
3.0;-25.0;0.43873417873612525
3.0;-24.0;0.46565337632941184
3.0;-23.0;0.4818326424668828
3.0;-22.0;0.5824228306493923
3.0;-21.0;0.5569512428855647
3.0;-20.0;0.5465239931297742
3.0;-19.0;0.23923150477226512
3.0;-18.0;0.2825512038625155
3.0;-17.0;0.24532244530108877
3.0;-16.0;0.27232357219117825
3.0;-15.0;0.3354674677731459
3.0;-14.0;0.2703209729297991
3.0;-13.0;0.25680394820100994
3.0;-12.0;0.12006941702633678
3.0;-11.0;0.10901601187374416
3.0;-10.0;0.1206758354810591
3.0;-9.0;0.1449518466131926
3.0;-8.0;0.164420032297007
3.0;-7.0;0.16296317079207362
3.0;-6.0;0.1631413400255861
3.0;-5.0;0.1722672425921052
3.0;-4.0;0.1676666452458255
3.0;-3.0;0.1724764671304274
3.0;-2.0;0.17415955164403454
3.0;-1.0;0.17532848886519262
3.0;0.0;0.16349684662747005
3.0;1.0;0.19156589157059675
3.0;2.0;0.18503131735752967
3.0;3.0;0.18369059322613718
3.0;4.0;0.15115655805487374
3.0;5.0;0.17629044234448785
3.0;6.0;0.0005589550980628841
3.0;7.0;-0.3740671643158973
3.0;8.0;-0.6570746698188443
3.0;9.0;-0.47468835231482415
3.0;10.0;0.2676819606607634
3.0;11.0;1.0258614480237624
3.0;12.0;1.6717830284882078
3.0;13.0;2.367809163512737
3.0;14.0;2.245919701370014
3.0;15.0;1.457063988630116
3.0;16.0;0.5824272430477594
3.0;17.0;0.06162652914213432
3.0;18.0;0.03497510582084885
3.0;19.0;0.0531649786659705
3.0;20.0;0.04975026790968953
3.0;21.0;0.061456623209998375
3.0;22.0;0.08191216936375
3.0;23.0;-0.19122967360808465
3.0;24.0;-0.41738407960102614
3.0;25.0;-0.456397585275617
3.0;26.0;-0.1983874309752301
3.0;27.0;-0.17204245635943224
3.0;28.0;-0.26352137525796654
3.0;29.0;-0.2971533922756901
3.0;30.0;-0.5327147736544589
3.0;31.0;-0.5873407368807495
3.0;32.0;-0.5515025211910385
3.0;33.0;-0.3393457651356604
3.0;34.0;-0.20306665652126474
3.0;35.0;-0.07221604363188626
3.0;36.0;-0.05048341905663961
3.0;37.0;0.04700703021409227
3.0;38.0;0.16884780528976856
3.0;39.0;0.19138736489811772
3.0;40.0;0.1643919021512477
3.0;41.0;0.1365216032271832
3.0;42.0;0.17215004450016014
3.0;43.0;0.19537359069652352
3.0;44.0;0.23154752000532677
3.0;45.0;-0.059944561983264116
3.0;46.0;-0.31370546372482927
3.0;47.0;-0.45721804238268887
3.0;48.0;-0.11209499439112866
3.0;49.0;0.004269744663254596
3.0;50.0;0.048255850516620014
3.0;51.0;-0.17048749836561372
3.0;52.0;-0.2384864402039465
3.0;53.0;-0.27389477843018256
3.0;54.0;0.0765934117449793
3.0;55.0;0.004883906955524064
3.0;56.0;-0.03351721222078523
3.0;57.0;-0.021429391469116425
3.0;58.0;-0.035811350371424855
3.0;59.0;-0.10383097416738563
3.0;60.0;-0.2784099994036105
3.0;61.0;-0.3294530557455564
3.0;62.0;-0.23183046090834403
3.0;63.0;-0.14068222202152292
3.0;64.0;-0.006796951044525018
3.0;65.0;0.19244930221574966
3.0;66.0;0.33481686629288476
3.0;67.0;0.4144978008639505
3.0;68.0;0.40329498884515713
3.0;69.0;0.45017767624002714
3.0;70.0;0.5107114137375683
3.0;71.0;0.5986118206119089
3.0;72.0;0.5764433316039441
3.0;73.0;0.4941532028507273
3.0;74.0;0.5269720183829186
3.0;75.0;0.5273002774269291
3.0;76.0;0.5045643277985606
3.0;77.0;0.40227838370033925
3.0;78.0;0.2547307581913293
3.0;79.0;0.2014390706640982
3.0;80.0;0.4529319693022312
3.0;81.0;0.9439431787802701
3.0;82.0;1.1236102593146984
3.0;83.0;1.0775478152710112
3.0;84.0;0.8227136999767359
3.0;85.0;0.41529181422376177
3.0;86.0;0.4661313014962078
3.0;87.0;0.649006764065441
3.0;88.0;0.7362713903026875
3.0;89.0;0.46144006657632536
3.0;90.0;0.2854891267932316
4.0;-90.0;-0.7908383917740032
4.0;-89.0;-1.0085378322551044
4.0;-88.0;-1.0745223972685405
4.0;-87.0;-0.8130010157606735
4.0;-86.0;-0.4901204809518004
4.0;-85.0;-0.35549090045211684
4.0;-84.0;-0.2640358922146261
4.0;-83.0;-0.022479444871620218
4.0;-82.0;0.09453178130997708
