#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   2002.55    0.243598    0.000069    0.403826    0.000059 -32.2311944   0.0000080    0.000005    0.000069   -0.000222    0.000076
   2002.60    0.257187    0.000072    0.349019    0.000061 -32.2254340   0.0000090   -0.000049    0.000075   -0.000241    0.000080
   2002.65    0.256202    0.000073    0.295857    0.000060 -32.2249365   0.0000080   -0.000121    0.000069   -0.000207    0.000074
   2002.70    0.236059    0.000073    0.242565    0.000059 -32.2287788   0.0000140   -0.000136    0.000089   -0.000216    0.000090
   2002.75    0.197498    0.000073    0.200090    0.000061 -32.2342467   0.0000094   -0.000052    0.000071   -0.000075    0.000076
   2002.80    0.151536    0.000069    0.165262    0.000058 -32.2428237   0.0000100   -0.000085    0.000072   -0.000052    0.000075
   2002.85    0.084933    0.000073    0.147028    0.000060 -32.2534827   0.0000119   -0.000168    0.000075   -0.000088    0.000085
   2002.90    0.022899    0.000070    0.141577    0.000060 -32.2627469   0.0000128   -0.000152    0.000098   -0.000098    0.000099
   2002.95   -0.038643    0.000071    0.153022    0.000060 -32.2763927   0.0000084   -0.000131    0.000063   -0.000066    0.000069
   2003.00   -0.089276    0.000070    0.187430    0.000060 -32.2882567   0.0000160   -0.000144    0.000064    0.000050    0.000071
   2003.05   -0.127669    0.000071    0.229232    0.000061 -32.3004335   0.0000170   -0.000167    0.000167   -0.000014    0.000176
   2003.10   -0.148405    0.000074    0.278398    0.000063 -32.3078001   0.0000070   -0.000077    0.000061    0.000012    0.000061
   2003.15   -0.154798    0.000074    0.331451    0.000060 -32.3188247   0.0000256   -0.000030    0.000153   -0.000007    0.000167
   2003.20   -0.156333    0.000071    0.383876    0.000059 -32.3301382   0.0000072   -0.000040    0.000062    0.000094    0.000061
   2003.25   -0.131798    0.000070    0.439538    0.000060 -32.3438577   0.0000150    0.000051    0.000100    0.000074    0.000108
   2003.30   -0.094409    0.000069    0.486663    0.000058 -32.3571968   0.0000157    0.000041    0.000081    0.000001    0.000083
   2003.35   -0.044951    0.000069    0.522390    0.000059 -32.3654802   0.0000099    0.000076    0.000066    0.000111    0.000066
   2003.40    0.001675    0.000071    0.543276    0.000062 -32.3738314   0.0000138    0.000103    0.000074    0.000085    0.000091
   2003.45    0.063580    0.000068    0.547104    0.000060 -32.3742107   0.0000281    0.000123    0.000255   -0.000086    0.000239
   2003.50    0.134667    0.000066    0.537304    0.000057 -32.3673199   0.0000069    0.000141    0.000055   -0.000026    0.000059
   2003.55    0.191095    0.000066    0.509157    0.000058 -32.3570041   0.0000094    0.000098    0.000088   -0.000174    0.000091
   2003.60    0.232167    0.000067    0.464994    0.000057 -32.3530048   0.0000080    0.000139    0.000068   -0.000286    0.000069
   2003.65    0.259719    0.000067    0.415492    0.000056 -32.3512292   0.0000060    0.000089    0.000050   -0.000235    0.000050
   2003.70    0.264669    0.000066    0.357176    0.000056 -32.3523541   0.0000264    0.000062    0.000278   -0.000176    0.000294
   2003.75    0.257069    0.000065    0.302277    0.000057 -32.3566465   0.0000073    0.000002    0.000061   -0.000205    0.000062
   2003.80    0.227130    0.000069    0.251071    0.000057 -32.3649503   0.0000090    0.000042    0.000079   -0.000181    0.000080
   2003.85    0.196375    0.000069    0.208079    0.000058 -32.3721237   0.0000095   -0.000011    0.000093   -0.000247    0.000095
   2003.90    0.146804    0.000066    0.174080    0.000057 -32.3796747   0.0000487   -0.000055    0.000528   -0.000157    0.000512
   2003.95    0.087650    0.000065    0.159551    0.000056 -32.3836772   0.0000080    0.000024    0.000037   -0.000166    0.000044
   2004.00    0.032002    0.000067    0.154398    0.000058 -32.3884038   0.0000210    0.000068    0.000083   -0.000079    0.000095
   2004.05   -0.013717    0.000072    0.166858    0.000061 -32.3987409   0.0000107   -0.000035    0.000068   -0.000138    0.000072
   2004.10   -0.056672    0.000070    0.192522    0.000058 -32.4057888   0.0000235   -0.000022    0.000112   -0.000125    0.000118
   2004.15   -0.100690    0.000069    0.228229    0.000057 -32.4142905   0.0000100   -0.000019    0.000068   -0.000186    0.000070
   2004.20   -0.126540    0.000067    0.268684    0.000057 -32.4219183   0.0000120   -0.000050    0.000081   -0.000047    0.000080
   2004.25   -0.139216    0.000069    0.320593    0.000057 -32.4353783   0.0000100   -0.000040    0.000067   -0.000049    0.000069
   2004.30   -0.135006    0.000069    0.374504    0.000056 -32.4498656   0.0000099    0.000084    0.000067    0.000131    0.000069
   2004.35   -0.112178    0.000069    0.423835    0.000059 -32.4589251   0.0000090    0.000114    0.000067    0.000018    0.000070
   2004.40   -0.090853    0.000067    0.459113    0.000058 -32.4697034   0.0000140    0.000105    0.000082   -0.000078    0.000088
   2004.45   -0.060678    0.000066    0.486722    0.000056 -32.4710108   0.0000100    0.000116    0.000075    0.000112    0.000081
   2004.50   -0.006351    0.000067    0.510617    0.000058 -32.4683196   0.0000101    0.000070    0.000070   -0.000104    0.000073
   2004.55    0.041316    0.000067    0.520332    0.000057 -32.4593072   0.0000100    0.000111    0.000083   -0.000068    0.000084
   2004.60    0.089842    0.000066    0.514965    0.000055 -32.4531091   0.0000180    0.000136    0.000099    0.000021    0.000099
   2004.65    0.136127    0.000066    0.505448    0.000055 -32.4525211   0.0000109    0.000163    0.000066   -0.000135    0.000067
   2004.70    0.176833    0.000067    0.471466    0.000056 -32.4519401   0.0000140    0.000071    0.000068   -0.000035    0.000071
   2004.75    0.199142    0.000066    0.431615    0.000054 -32.4546950   0.0000101    0.000079    0.000069   -0.000161    0.000071
   2004.80    0.205416    0.000068    0.388817    0.000056 -32.4638379   0.0000130    0.000172    0.000067   -0.000035    0.000071
   2004.85    0.207995    0.000068    0.349237    0.000057 -32.4729020   0.0000164    0.000066    0.000156   -0.000227    0.000134
   2004.90    0.202829    0.000066    0.307471    0.000056 -32.4855530   0.0000277    0.000273    0.000117   -0.000139    0.000119
   2004.95    0.177448    0.000067    0.268658    0.000057 -32.4959193   0.0000131    0.000286    0.000109   -0.000445    0.000112
   2005.00    0.151633    0.000070    0.239305    0.000059 -32.5047906   0.0000120   -0.000014    0.000071   -0.000302    0.000071
   2005.05    0.124417    0.000071    0.216429    0.000060 -32.5142540   0.0000140    0.000058    0.000091   -0.000343    0.000093
   2005.10    0.079115    0.000070    0.205762    0.000058 -32.5238528   0.0000160    0.000018    0.000146   -0.000334    0.000164
   2005.15    0.032526    0.000067    0.207109    0.000057 -32.5407774   0.0000130   -0.000047    0.000086   -0.000355    0.000095
   2005.20   -0.002034    0.000069    0.222535    0.000058 -32.5616859   0.0000120   -0.000031    0.000072   -0.000229    0.000073
   2005.25   -0.028484    0.000070    0.242348    0.000058 -32.5737414   0.0000080   -0.000084    0.000069   -0.000245    0.000072
   2005.30   -0.053114    0.000071    0.273260    0.000061 -32.5872286   0.0000130   -0.000083    0.000103   -0.000164    0.000097
   2005.35   -0.061270    0.000070    0.311081    0.000061 -32.6040983   0.0000080    0.000011    0.000065   -0.000083    0.000069
   2005.40   -0.068792    0.000068    0.340389    0.000058 -32.6149817   0.0000193   -0.000059    0.000133   -0.000205    0.000137
   2005.45   -0.052807    0.000068    0.372227    0.000059 -32.6162553   0.0000119   -0.000090    0.000071   -0.000008    0.000073
   2005.50   -0.038133    0.000070    0.398321    0.000061 -32.6132418   0.0000120    0.000056    0.000080   -0.000082    0.000084
   2005.55   -0.017973    0.000068    0.415862    0.000058 -32.6053641   0.0000180    0.000020    0.000117   -0.000028    0.000135
   2005.60    0.009703    0.000068    0.424356    0.000057 -32.6022666   0.0000214    0.000125    0.000247    0.000025    0.000214
   2005.65    0.037177    0.000069    0.427889    0.000060 -32.6012906   0.0000130    0.000172    0.000074   -0.000034    0.000075
   2005.70    0.049729    0.000070    0.422249    0.000058 -32.6012927   0.0000111    0.000067    0.000075   -0.000095    0.000078
   2005.75    0.059053    0.000070    0.416892    0.000058 -32.6091303   0.0000132    0.000239    0.000152    0.000035    0.000158
   2005.80    0.069572    0.000068    0.407876    0.000058 -32.6172333   0.0000109    0.000200    0.000069    0.000074    0.000072
   2005.85    0.071874    0.000067    0.396073    0.000057 -32.6291299   0.0000220    0.000289    0.000279   -0.000097    0.000262
   2005.90    0.067360    0.000067    0.389719    0.000056 -32.6427869   0.0000120    0.000110    0.000059   -0.000127    0.000062
   2005.95    0.065153    0.000066    0.389472    0.000058 -32.6521539   0.0000110    0.000283    0.000075   -0.000208    0.000076
   2006.00    0.053785    0.000069    0.384547    0.000058 -32.6618935   0.0000094    0.000216    0.000075   -0.000285    0.000074
   2006.05    0.049735    0.000071    0.380540    0.000056 -32.6675786   0.0000153    0.000100    0.000117   -0.000260    0.000132
   2006.10    0.051804    0.000067    0.384285    0.000054 -32.6802171   0.0000100    0.000152    0.000064   -0.000327    0.000065
   2006.15    0.069198    0.000068    0.384031    0.000055 -32.6966180   0.0000140    0.000140    0.000081   -0.000398    0.000081
   2006.20    0.085239    0.000071    0.380900    0.000056 -32.7138845   0.0000161    0.000139    0.000115   -0.000346    0.000110
   2006.25    0.102962    0.000067    0.374089    0.000055 -32.7322225   0.0000112    0.000066    0.000067   -0.000312    0.000072
   2006.30    0.103907    0.000067    0.365199    0.000056 -32.7509791   0.0000110   -0.000016    0.000077   -0.000295    0.000084
   2006.35    0.108703    0.000065    0.354506    0.000054 -32.7719854   0.0000160    0.000059    0.000073   -0.000296    0.000081
   2006.40    0.115996    0.000065    0.340967    0.000055 -32.7922571   0.0000130   -0.000018    0.000082   -0.000207    0.000087
   2006.45    0.124856    0.000068    0.319716    0.000057 -32.8004818   0.0000178   -0.000082    0.000070   -0.000342    0.000076
   2006.50    0.127850    0.000067    0.298913    0.000056 -32.8069145   0.0000150   -0.000005    0.000078   -0.000200    0.000084
   2006.55    0.120588    0.000067    0.279092    0.000055 -32.8157846   0.0000110    0.000000    0.000086   -0.000205    0.000089
   2006.60    0.108578    0.000067    0.265000    0.000056 -32.8203441   0.0000160   -0.000147    0.000093   -0.000203    0.000102
   2006.65    0.089768    0.000067    0.254448    0.000055 -32.8269007   0.0000101   -0.000092    0.000064   -0.000146    0.000065
   2006.70    0.067524    0.000069    0.253574    0.000055 -32.8378855   0.0000150   -0.000048    0.000128    0.000035    0.000140
   2006.75    0.033049    0.000068    0.253032    0.000056 -32.8551955   0.0000131   -0.000001    0.000085    0.000015    0.000088
   2006.80    0.004859    0.000066    0.262146    0.000055 -32.8792783   0.0000100    0.000017    0.000071    0.000047    0.000073
   2006.85   -0.008577    0.000067    0.279383    0.000054 -32.9017108   0.0000110    0.000083    0.000080    0.000094    0.000085
   2006.90   -0.031157    0.000067    0.297548    0.000056 -32.9212844   0.0000120    0.000182    0.000074   -0.000056    0.000074
   2006.95   -0.046601    0.000068    0.323012    0.000057 -32.9418917   0.0000111    0.000164    0.000073    0.000092    0.000075
   2007.00   -0.052186    0.000070    0.346717    0.000057 -32.9607224   0.0000117    0.000155    0.000085   -0.000144    0.000090
   2007.05   -0.057288    0.000068    0.377352    0.000055 -32.9809423   0.0000190    0.000221    0.000063   -0.000186    0.000063
   2007.10   -0.042413    0.000068    0.409689    0.000055 -33.0072803   0.0000222    0.000205    0.000154   -0.000190    0.000182
   2007.15   -0.020637    0.000070    0.438119    0.000055 -33.0270965   0.0000150    0.000299    0.000058   -0.000214    0.000061
   2007.20   -0.003342    0.000068    0.461605    0.000053 -33.0448313   0.0000190    0.000224    0.000065   -0.000163    0.000071
   2007.25    0.025605    0.000065    0.480583    0.000054 -33.0669440   0.0000170    0.000270    0.000061   -0.000282    0.000068
   2007.30    0.059772    0.000065    0.490793    0.000053 -33.0939983   0.0000170    0.000169    0.000062   -0.000255    0.000069
   2007.35    0.094674    0.000063    0.486620    0.000051 -33.1166025   0.0000180    0.000231    0.000066   -0.000361    0.000072
   2007.40    0.135178    0.000066    0.469461    0.000055 -33.1390801   0.0000180    0.000118    0.000065   -0.000297    0.000072
   2007.45    0.175246    0.000066    0.441011    0.000054 -33.1512458   0.0000160    0.000064    0.000066   -0.000330    0.000071
   2007.50    0.209270    0.000066    0.408177    0.000053 -33.1590512   0.0000150    0.000048    0.000061   -0.000442    0.000083
   2007.55    0.227542    0.000066    0.363982    0.000054 -33.1626711   0.0000270    0.000016    0.000229   -0.000406    0.000223
   2007.60    0.221870    0.000066    0.316579    0.000054 -33.1629615   0.0000199   -0.000040    0.000095   -0.000365    0.000107
   2007.65    0.204014    0.000067    0.273227    0.000053 -33.1635825   0.0000180   -0.000130    0.000064   -0.000308    0.000067
   2007.70    0.177917    0.000066    0.237512    0.000053 -33.1711580   0.0000160   -0.000105    0.000066   -0.000165    0.000074
   2007.75    0.131339    0.000064    0.205806    0.000053 -33.1862279   0.0000200   -0.000111    0.000080   -0.000159    0.000084
   2007.80    0.077433    0.000065    0.190963    0.000053 -33.2025319   0.0000171   -0.000129    0.000053   -0.000085    0.000059
   2007.85    0.031320    0.000063    0.192479    0.000051 -33.2180804   0.0000312   -0.000087    0.000216   -0.000069    0.000225
   2007.90   -0.017953    0.000065    0.204749    0.000053 -33.2382570   0.0000216    0.000095    0.000095    0.000070    0.000098
   2007.95   -0.052388    0.000067    0.228734    0.000055 -33.2576202   0.0000113   -0.000056    0.000072    0.000020    0.000076
   2008.00   -0.080037    0.000066    0.257822    0.000053 -33.2722675   0.0000140   -0.000067    0.000078    0.000150    0.000082
   2008.05   -0.112458    0.000065    0.297360    0.000052 -33.2890004   0.0000140    0.000067    0.000077    0.000065    0.000080
   2008.10   -0.122135    0.000066    0.344745    0.000053 -33.3080846   0.0000179    0.000146    0.000085    0.000028    0.000091
   2008.15   -0.125961    0.000065    0.392562    0.000051 -33.3268526   0.0000170    0.000239    0.000065    0.000005    0.000070
   2008.20   -0.103879    0.000062    0.443738    0.000050 -33.3425495   0.0000270    0.000265    0.000074   -0.000003    0.000080
   2008.25   -0.062682    0.000061    0.490796    0.000049 -33.3630467   0.0000168    0.000263    0.000062   -0.000017    0.000067
   2008.30   -0.015752    0.000062    0.521058    0.000049 -33.3825840   0.0000215    0.000308    0.000066   -0.000128    0.000072
   2008.35    0.038294    0.000061    0.540259    0.000050 -33.4038677   0.0000303    0.000353    0.000061   -0.000089    0.000066
   2008.40    0.099371    0.000063    0.541766    0.000052 -33.4241447   0.0000220    0.000201    0.000117   -0.000149    0.000117
   2008.45    0.160838    0.000064    0.526025    0.000051 -33.4355179   0.0000401    0.000234    0.000062   -0.000157    0.000069
   2008.50    0.213121    0.000063    0.496586    0.000052 -33.4446096   0.0000186    0.000247    0.000078   -0.000377    0.000083
   2008.55    0.257738    0.000063    0.453779    0.000052 -33.4499681   0.0000192    0.000161    0.000092   -0.000380    0.000095
   2008.60    0.289106    0.000063    0.398381    0.000050 -33.4554234   0.0000150   -0.000008    0.000067   -0.000290    0.000070
   2008.65    0.297823    0.000063    0.341242    0.000050 -33.4615247   0.0000113    0.000124    0.000056   -0.000286    0.000060
   2008.70    0.294246    0.000061    0.278489    0.000050 -33.4728587   0.0000201    0.000096    0.000071   -0.000332    0.000074
   2008.75    0.263837    0.000062    0.220883    0.000049 -33.4904497   0.0000190   -0.000024    0.000070   -0.000340    0.000077
   2008.80    0.218559    0.000062    0.174952    0.000049 -33.5091565   0.0000240   -0.000120    0.000068   -0.000309    0.000074
   2008.85    0.164956    0.000063    0.144749    0.000051 -33.5311458   0.0000377   -0.000153    0.000214   -0.000264    0.000237
   2008.90    0.106771    0.000063    0.135778    0.000051 -33.5536998   0.0000240   -0.000198    0.000115   -0.000104    0.000117
   2008.95    0.048403    0.000064    0.134674    0.000051 -33.5772791   0.0000180   -0.000209    0.000053   -0.000177    0.000053
   2009.00   -0.012703    0.000063    0.145816    0.000051 -33.5937530   0.0000380   -0.000288    0.000223   -0.000130    0.000286
   2009.05   -0.075008    0.000060    0.174897    0.000049 -33.6097132   0.0000204   -0.000198    0.000041    0.000001    0.000039
   2009.10   -0.112409    0.000062    0.223248    0.000048 -33.6219679   0.0000438   -0.000160    0.000178   -0.000025    0.000232
   2009.15   -0.133745    0.000059    0.282902    0.000048 -33.6353047   0.0000280   -0.000091    0.000063    0.000162    0.000069
   2009.20   -0.130194    0.000059    0.347249    0.000047 -33.6542106   0.0000278   -0.000101    0.000066    0.000108    0.000074
   2009.25   -0.116208    0.000060    0.407142    0.000047 -33.6760360   0.0000190   -0.000015    0.000067    0.000168    0.000072
   2009.30   -0.084628    0.000059    0.459760    0.000048 -33.6988251   0.0000240    0.000058    0.000069    0.000122    0.000079
   2009.35   -0.043233    0.000060    0.500503    0.000049 -33.7226138   0.0000360    0.000095    0.000069    0.000178    0.000078
   2009.40    0.013827    0.000059    0.529020    0.000048 -33.7418647   0.0000263    0.000173    0.000065    0.000003    0.000073
   2009.45    0.076601    0.000059    0.541054    0.000048 -33.7578994   0.0000475    0.000146    0.000067   -0.000010    0.000074
   2009.50    0.133977    0.000060    0.533085    0.000049 -33.7653692   0.0000270    0.000147    0.000072   -0.000051    0.000083
   2009.55    0.191705    0.000060    0.515757    0.000048 -33.7665468   0.0000310    0.000229    0.000076   -0.000084    0.000083
   2009.60    0.235266    0.000059    0.477319    0.000048 -33.7702049   0.0000247    0.000257    0.000063   -0.000036    0.000072
   2009.65    0.264092    0.000059    0.434197    0.000048 -33.7762978   0.0000265    0.000274    0.000096   -0.000154    0.000090
   2009.70    0.273682    0.000060    0.383440    0.000048 -33.7870145   0.0000301    0.000196    0.000080   -0.000202    0.000090
   2009.75    0.266874    0.000060    0.331042    0.000048 -33.8009987   0.0000240    0.000221    0.000071   -0.000140    0.000082
   2009.80    0.251034    0.000060    0.285042    0.000048 -33.8181798   0.0000279    0.000132    0.000092   -0.000243    0.000092
   2009.85    0.228704    0.000061    0.243521    0.000050 -33.8357921   0.0000239    0.000089    0.000086   -0.000203    0.000097
   2009.90    0.184660    0.000061    0.213653    0.000049 -33.8517230   0.0000269   -0.000139    0.000090   -0.000396    0.000092
   2009.95    0.137054    0.000059    0.196639    0.000049 -33.8690148   0.0000210    0.000098    0.000066   -0.000196    0.000075
   2010.00    0.099910    0.000063    0.192675    0.000050 -33.8865032   0.0000410    0.000050    0.000072   -0.000135    0.000084
   2010.05    0.045951    0.000070    0.195858    0.000053 -33.9000299   0.0000263   -0.000013    0.000058   -0.000259    0.000070
   2010.10   -0.001030    0.000068    0.212709    0.000052 -33.9179160   0.0000388   -0.000161    0.000216   -0.000085    0.000296
   2010.15   -0.030100    0.000068    0.245328    0.000052 -33.9404877   0.0000268   -0.000116    0.000104   -0.000120    0.000128
   2010.20   -0.049715    0.000068    0.281612    0.000050 -33.9634759   0.0000196   -0.000067    0.000076   -0.000109    0.000098
   2010.25   -0.062024    0.000068    0.321060    0.000051 -33.9832620   0.0000308   -0.000259    0.000072   -0.000086    0.000089
   2010.30   -0.070254    0.000067    0.364494    0.000051 -34.0079749   0.0000220   -0.000191    0.000069   -0.000015    0.000085
   2010.35   -0.061779    0.000067    0.406051    0.000051 -34.0287866   0.0000217   -0.000129    0.000090   -0.000021    0.000114
   2010.40   -0.032890    0.000067    0.442210    0.000051 -34.0472011   0.0000234   -0.000236    0.000069   -0.000012    0.000085
   2010.45    0.006210    0.000067    0.471310    0.000052 -34.0583087   0.0000952   -0.000041    0.000069    0.000049    0.000083
   2010.50    0.064442    0.000067    0.483427    0.000052 -34.0573006   0.0000280   -0.000038    0.000130    0.000013    0.000166
   2010.55    0.113161    0.000068    0.479448    0.000051 -34.0525982   0.0000238   -0.000116    0.000081    0.000079    0.000102
   2010.60    0.153669    0.000067    0.459384    0.000052 -34.0486241   0.0000090    0.000079    0.000082    0.000114    0.000097
   2010.65    0.197295    0.000067    0.433802    0.000051 -34.0499292   0.0000170    0.000130    0.000074    0.000001    0.000090
   2010.70    0.223006    0.000069    0.401971    0.000050 -34.0547789   0.0000290    0.000145    0.000082    0.000072    0.000102
   2010.75    0.235099    0.000068    0.364436    0.000051 -34.0618891   0.0000176    0.000312    0.000077    0.000025    0.000094
   2010.80    0.232042    0.000067    0.325213    0.000051 -34.0799031   0.0000406    0.000133    0.000196   -0.000039    0.000245
   2010.85    0.217900    0.000069    0.286151    0.000051 -34.0984761   0.0000294    0.000318    0.000144   -0.000009    0.000147
   2010.90    0.200773    0.000068    0.249068    0.000053 -34.1159038   0.0000457    0.000264    0.000074   -0.000236    0.000089
   2010.95    0.174038    0.000068    0.223949    0.000053 -34.1297341   0.0000437    0.000301    0.000065   -0.000173    0.000082
   2011.00    0.131874    0.000071    0.204040    0.000053 -34.1391459   0.0000230    0.000177    0.000076   -0.000270    0.000092
   2011.05    0.077056    0.000072    0.194892    0.000054 -34.1486588   0.0000260    0.000223    0.000074   -0.000293    0.000090
   2011.10    0.037975    0.000073    0.204608    0.000055 -34.1599539   0.0000220    0.000124    0.000115   -0.000288    0.000144
   2011.15    0.010446    0.000073    0.223534    0.000053 -34.1743981   0.0000245    0.000011    0.000122   -0.000335    0.000151
   2011.20   -0.014848    0.000075    0.249756    0.000054 -34.1921845   0.0000270   -0.000059    0.000278   -0.000361    0.000290
   2011.25   -0.035648    0.000071    0.280464    0.000053 -34.2127407   0.0000170   -0.000030    0.000068   -0.000311    0.000085
   2011.30   -0.045400    0.000073    0.317938    0.000055 -34.2335079   0.0000290   -0.000195    0.000085   -0.000248    0.000101
   2011.35   -0.040431    0.000073    0.358555    0.000053 -34.2531814   0.0000160   -0.000297    0.000068   -0.000141    0.000079
   2011.40   -0.022025    0.000071    0.394907    0.000055 -34.2735115   0.0000355   -0.000201    0.000210   -0.000132    0.000306
   2011.45    0.011715    0.000072    0.421460    0.000055 -34.2875080   0.0000230   -0.000298    0.000140   -0.000114    0.000196
   2011.50    0.046348    0.000073    0.436618    0.000055 -34.2919139   0.0000223   -0.000139    0.000070    0.000008    0.000084
   2011.55    0.082670    0.000073    0.448059    0.000056 -34.2916574   0.0000365   -0.000147    0.000080    0.000081    0.000101
   2011.60    0.120699    0.000074    0.442093    0.000056 -34.2929435   0.0000220   -0.000181    0.000080    0.000200    0.000098
   2011.65    0.151431    0.000075    0.427201    0.000054 -34.2959309   0.0000259   -0.000076    0.000075    0.000276    0.000090
   2011.70    0.178143    0.000073    0.405746    0.000053 -34.3040521   0.0000127   -0.000009    0.000069    0.000236    0.000084
   2011.75    0.181742    0.000073    0.376136    0.000055 -34.3211437   0.0000167    0.000097    0.000074    0.000205    0.000093
   2011.80    0.186463    0.000074    0.347472    0.000055 -34.3419947   0.0000258    0.000156    0.000040    0.000157    0.000042
   2011.85    0.185627    0.000075    0.317438    0.000055 -34.3611249   0.0000843    0.000191    0.000628    0.000165    0.000886
   2011.90    0.168457    0.000074    0.292046    0.000056 -34.3809716   0.0000206    0.000284    0.000048    0.000094    0.000054
   2011.95    0.149714    0.000073    0.276348    0.000055 -34.3982500   0.0000189    0.000284    0.000078    0.000117    0.000099
   2012.00    0.119249    0.000072    0.263262    0.000053 -34.4179472   0.0000150    0.000398    0.000070   -0.000079    0.000076
   2012.05    0.086350    0.000073    0.254890    0.000053 -34.4381438   0.0000188    0.000311    0.000071   -0.000297    0.000068
   2012.10    0.047531    0.000074    0.255349    0.000053 -34.4544800   0.0000160    0.000308    0.000062   -0.000247    0.000060
   2012.15    0.023728    0.000074    0.268970    0.000052 -34.4696351   0.0000264    0.000210    0.000219   -0.000371    0.000188
   2012.20    0.007286    0.000071    0.288732    0.000052 -34.4851138   0.0000281    0.000088    0.000188   -0.000273    0.000143
   2012.25   -0.011164    0.000073    0.313294    0.000053 -34.5104657   0.0000201    0.000221    0.000083   -0.000261    0.000081
   2012.30   -0.003801    0.000074    0.350654    0.000053 -34.5333149   0.0000180    0.000070    0.000070   -0.000296    0.000069
   2012.35    0.015509    0.000072    0.378798    0.000053 -34.5530380   0.0000140   -0.000111    0.000070   -0.000374    0.000068
   2012.40    0.039084    0.000072    0.392747    0.000054 -34.5692286   0.0000200   -0.000126    0.000071   -0.000287    0.000070
   2012.45    0.064065    0.000073    0.403471    0.000053 -34.5825804   0.0000228   -0.000238    0.000071   -0.000293    0.000069
   2012.50    0.095058    0.000072    0.408811    0.000054 -34.5864025   0.0000120   -0.000262    0.000069   -0.000282    0.000067
   2012.55    0.127768    0.000073    0.405733    0.000054 -34.5871584   0.0000170   -0.000249    0.000068   -0.000139    0.000067
   2012.60    0.152615    0.000074    0.396410    0.000053 -34.5919150   0.0000271   -0.000306    0.000067   -0.000046    0.000066
   2012.65    0.174344    0.000075    0.380663    0.000053 -34.5969215   0.0000177   -0.000265    0.000069   -0.000035    0.000067
   2012.70    0.176830    0.000073    0.356830    0.000053 -34.6079281   0.0000184   -0.000180    0.000070    0.000047    0.000067
   2012.75    0.170670    0.000074    0.334931    0.000053 -34.6249637   0.0000189   -0.000144    0.000070    0.000173    0.000069
   2012.80    0.150629    0.000072    0.316396    0.000052 -34.6430311   0.0000180   -0.000064    0.000073    0.000178    0.000064
   2012.85    0.139002    0.000071    0.308590    0.000052 -34.6616104   0.0000230    0.000032    0.000077    0.000233    0.000146
   2012.90    0.123029    0.000071    0.302017    0.000052 -34.6857267   0.0000200    0.000119    0.000069    0.000218    0.000061
   2012.95    0.104053    0.000071    0.295970    0.000052 -34.7079178   0.0000199    0.000103    0.000069    0.000186    0.000068
   2013.00    0.076706    0.000073    0.289510    0.000054 -34.7233973   0.0000219    0.000293    0.000076    0.000111    0.000076
   2013.05    0.053745    0.000072    0.298933    0.000053 -34.7420547   0.0000240    0.000197    0.000074    0.000038    0.000081
   2013.10    0.039353    0.000073    0.316425    0.000052 -34.7658333   0.0000197    0.000201    0.000087   -0.000126    0.000089
   2013.15    0.030867    0.000072    0.333752    0.000053 -34.7853646   0.0000180    0.000248    0.000087   -0.000135    0.000086
   2013.20    0.039366    0.000072    0.354982    0.000052 -34.8131831   0.0000200    0.000217    0.000086   -0.000090    0.000090
   2013.25    0.051202    0.000074    0.375073    0.000052 -34.8423669   0.0000220    0.000166    0.000067   -0.000153    0.000072
   2013.30    0.058999    0.000071    0.389810    0.000052 -34.8710822   0.0000207    0.000251    0.000093   -0.000266    0.000096
   2013.35    0.079487    0.000073    0.400017    0.000054 -34.8975895   0.0000170    0.000086    0.000083   -0.000186    0.000097
   2013.40    0.102362    0.000073    0.407078    0.000054 -34.9204454   0.0000331    0.000037    0.000238   -0.000379    0.000250
   2013.45    0.122724    0.000073    0.400320    0.000055 -34.9320711   0.0000184   -0.000034    0.000087   -0.000279    0.000096
   2013.50    0.144364    0.000074    0.389963    0.000055 -34.9410262   0.0000225   -0.000096    0.000081   -0.000267    0.000083
   2013.55    0.163756    0.000075    0.373228    0.000055 -34.9445844   0.0000230   -0.000109    0.000086   -0.000223    0.000096
   2013.60    0.173256    0.000075    0.354525    0.000054 -34.9504170   0.0000216   -0.000219    0.000084   -0.000094    0.000090
   2013.65    0.169671    0.000074    0.333022    0.000055 -34.9583716   0.0000279   -0.000191    0.000083   -0.000131    0.000086
   2013.70    0.159637    0.000075    0.310481    0.000055 -34.9707547   0.0000220   -0.000294    0.000087    0.000060    0.000091
   2013.75    0.134028    0.000076    0.293994    0.000054 -34.9886876   0.0000220   -0.000199    0.000103    0.000097    0.000108
   2013.80    0.105002    0.000074    0.282905    0.000054 -35.0096915   0.0000212   -0.000152    0.000077    0.000228    0.000082
   2013.85    0.080937    0.000074    0.285268    0.000055 -35.0323752   0.0000429   -0.000186    0.000081    0.000207    0.000093
   2013.90    0.060109    0.000074    0.290371    0.000054 -35.0546537   0.0000090   -0.000076    0.000107    0.000310    0.000113
   2013.95    0.054516    0.000075    0.305733    0.000056 -35.0757189   0.0000131   -0.000020    0.000063    0.000200    0.000068
   2014.00    0.038840    0.000074    0.317819    0.000055 -35.0964757   0.0000191    0.000053    0.000101    0.000145    0.000103
