LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_5
True,mean,False,upper,VM5a,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.569643
False,mean,False,mean,VM5a,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.585208
False,mean,False,mean,VM5a,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.673784
False,mean,False,mean,VM5a,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.610531
False,mean,False,mean,VM5a,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.638903
True,mean,False,mean,VM5a,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.572392
True,mean,False,mean,VM5a,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.660796
True,mean,False,mean,VM5a,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.597769
True,mean,False,mean,VM5a,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.625707
False,mean,False,lower,VM5a,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.600928
False,mean,False,lower,VM5a,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.690706
False,mean,False,lower,VM5a,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.628853
False,mean,False,lower,VM5a,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.659677
True,mean,False,lower,VM5a,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.588273
True,mean,False,lower,VM5a,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.677282
True,mean,False,lower,VM5a,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.615277
True,mean,False,lower,VM5a,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.64448
False,mean,False,upper,VM5a,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.565541
False,mean,False,upper,VM5a,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.65388
False,mean,False,upper,VM5a,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.590029
False,mean,False,upper,VM5a,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.617131
True,mean,False,upper,VM5a,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.553482
True,mean,False,upper,VM5a,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.64237
True,mean,False,upper,VM5a,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.578143
True,mean,False,upper,VM5a,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.604876
False,mean,False,mean,VM5a,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.5133
False,mean,False,mean,VM5a,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.605257
False,mean,False,mean,VM5a,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.53515
False,mean,False,mean,VM5a,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.564603
True,mean,False,mean,VM5a,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.504461
True,mean,False,mean,VM5a,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.596935
True,mean,False,mean,VM5a,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.527327
True,mean,False,mean,VM5a,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.555012
False,mean,False,lower,VM5a,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.523222
False,mean,False,lower,VM5a,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.614849
False,mean,False,lower,VM5a,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.545973
False,mean,False,lower,VM5a,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.577162
True,mean,False,lower,VM5a,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.514631
True,mean,False,lower,VM5a,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.606096
True,mean,False,lower,VM5a,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.536472
True,mean,False,lower,VM5a,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.567109
False,mean,False,upper,VM5a,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.501106
False,mean,False,upper,VM5a,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.593796
False,mean,False,upper,VM5a,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.523318
False,mean,False,upper,VM5a,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.550503
True,mean,False,upper,VM5a,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.492893
True,mean,False,upper,VM5a,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.587057
True,mean,False,upper,VM5a,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.515951
True,mean,False,upper,VM5a,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.542611
False,mean,False,mean,VM5a,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.503232
False,mean,False,mean,VM5a,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.590134
False,mean,False,mean,VM5a,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.526555
False,mean,False,mean,VM5a,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.556454
True,mean,False,mean,VM5a,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.492315
True,mean,False,mean,VM5a,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.579807
True,mean,False,mean,VM5a,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.515585
True,mean,False,mean,VM5a,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.543813
False,mean,False,lower,VM5a,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.517363
False,mean,False,lower,VM5a,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.602888
False,mean,False,lower,VM5a,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.538529
False,mean,False,lower,VM5a,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.56714
True,mean,False,lower,VM5a,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.502136
True,mean,False,lower,VM5a,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.590154
True,mean,False,lower,VM5a,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.526935
True,mean,False,lower,VM5a,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.556235
False,mean,False,upper,VM5a,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.490206
False,mean,False,upper,VM5a,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.577877
False,mean,False,upper,VM5a,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.512507
False,mean,False,upper,VM5a,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.540551
True,mean,False,upper,VM5a,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.478348
True,mean,False,upper,VM5a,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.569063
True,mean,False,upper,VM5a,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.500202
True,mean,False,upper,VM5a,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.528767
False,mean,False,mean,VM5a,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.537612
False,mean,False,mean,VM5a,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.623601
False,mean,False,mean,VM5a,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.56126
False,mean,False,mean,VM5a,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.587371
True,mean,False,mean,VM5a,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.526412
True,mean,False,mean,VM5a,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.609543
True,mean,False,mean,VM5a,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.549007
True,mean,False,mean,VM5a,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.572495
False,mean,False,lower,VM5a,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.551669
False,mean,False,lower,VM5a,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.638109
False,mean,False,lower,VM5a,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.578614
False,mean,False,lower,VM5a,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.603956
True,mean,False,lower,VM5a,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.537176
True,mean,False,lower,VM5a,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.62418
True,mean,False,lower,VM5a,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.562913
True,mean,False,lower,VM5a,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.588312
False,mean,False,upper,VM5a,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.521661
False,mean,False,upper,VM5a,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.607443
False,mean,False,upper,VM5a,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.544865
False,mean,False,upper,VM5a,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.567795
True,mean,False,upper,VM5a,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.509655
True,mean,False,upper,VM5a,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.595071
True,mean,False,upper,VM5a,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.532594
True,mean,False,upper,VM5a,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.5561
False,mean,False,mean,VM5a,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.47701
False,mean,False,mean,VM5a,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.566524
False,mean,False,mean,VM5a,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.497191
False,mean,False,mean,VM5a,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.525964
True,mean,False,mean,VM5a,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.468598
True,mean,False,mean,VM5a,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.557257
True,mean,False,mean,VM5a,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.488093
True,mean,False,mean,VM5a,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.51547
False,mean,False,lower,VM5a,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.484336
False,mean,False,lower,VM5a,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.574217
False,mean,False,lower,VM5a,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.507136
False,mean,False,lower,VM5a,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.536705
True,mean,False,lower,VM5a,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.477203
True,mean,False,lower,VM5a,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.565275
True,mean,False,lower,VM5a,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.495591
True,mean,False,lower,VM5a,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.525901
False,mean,False,upper,VM5a,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.466549
False,mean,False,upper,VM5a,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.55509
False,mean,False,upper,VM5a,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.487094
False,mean,False,upper,VM5a,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.513861
True,mean,False,upper,VM5a,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.457734
True,mean,False,upper,VM5a,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.548034
True,mean,False,upper,VM5a,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.479552
True,mean,False,upper,VM5a,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.505081
False,mean,False,mean,VM5a,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.535362
False,mean,False,mean,VM5a,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.628978
False,mean,False,mean,VM5a,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.561285
False,mean,False,mean,VM5a,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.583277
True,mean,False,mean,VM5a,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.525655
True,mean,False,mean,VM5a,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.620834
True,mean,False,mean,VM5a,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.552026
True,mean,False,mean,VM5a,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.572839
False,mean,False,lower,VM5a,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.550317
False,mean,False,lower,VM5a,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.642897
False,mean,False,lower,VM5a,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.574997
False,mean,False,lower,VM5a,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.59745
True,mean,False,lower,VM5a,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.538384
True,mean,False,lower,VM5a,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.631967
True,mean,False,lower,VM5a,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.565866
True,mean,False,lower,VM5a,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.585824
False,mean,False,upper,VM5a,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.519989
False,mean,False,upper,VM5a,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.615105
False,mean,False,upper,VM5a,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.546048
False,mean,False,upper,VM5a,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.567051
True,mean,False,upper,VM5a,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.512713
True,mean,False,upper,VM5a,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.606726
True,mean,False,upper,VM5a,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.536242
True,mean,False,upper,VM5a,3e+19,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.556586
False,mean,False,mean,VM5a,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.571192
False,mean,False,mean,VM5a,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.660446
False,mean,False,mean,VM5a,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.595244
False,mean,False,mean,VM5a,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.617805
True,mean,False,mean,VM5a,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.559694
True,mean,False,mean,VM5a,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.64924
True,mean,False,mean,VM5a,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.583919
True,mean,False,mean,VM5a,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.603996
False,mean,False,lower,VM5a,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.587519
False,mean,False,lower,VM5a,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.67699
False,mean,False,lower,VM5a,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.612937
False,mean,False,lower,VM5a,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.634583
True,mean,False,lower,VM5a,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.57423
True,mean,False,lower,VM5a,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.663678
True,mean,False,lower,VM5a,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.600004
True,mean,False,lower,VM5a,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.620621
False,mean,False,upper,VM5a,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.552494
False,mean,False,upper,VM5a,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.64226
False,mean,False,upper,VM5a,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.576588
False,mean,False,upper,VM5a,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.598602
True,mean,False,upper,VM5a,3e+19,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.540741
True,mean,False,upper,VM5a,3e+19,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.631234
True,mean,False,upper,VM5a,3e+19,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.564698
True,mean,False,upper,VM5a,3e+19,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.586663
False,mean,False,mean,VM5a,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.510157
False,mean,False,mean,VM5a,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.603391
False,mean,False,mean,VM5a,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.533179
False,mean,False,mean,VM5a,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.555054
True,mean,False,mean,VM5a,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.502987
True,mean,False,mean,VM5a,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.597737
True,mean,False,mean,VM5a,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.526981
True,mean,False,mean,VM5a,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.545698
False,mean,False,lower,VM5a,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.519637
False,mean,False,lower,VM5a,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.612723
False,mean,False,lower,VM5a,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.543636
False,mean,False,lower,VM5a,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.566272
True,mean,False,lower,VM5a,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.512051
True,mean,False,lower,VM5a,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.607025
True,mean,False,lower,VM5a,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.535322
True,mean,False,lower,VM5a,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.556567
False,mean,False,upper,VM5a,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.499294
False,mean,False,upper,VM5a,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.594355
False,mean,False,upper,VM5a,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.52233
False,mean,False,upper,VM5a,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.542209
True,mean,False,upper,VM5a,3e+19,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.493041
True,mean,False,upper,VM5a,3e+19,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.587085
True,mean,False,upper,VM5a,3e+19,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.516219
True,mean,False,upper,VM5a,3e+19,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.533941
False,mean,False,mean,VM5a,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.504125
False,mean,False,mean,VM5a,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.596962
False,mean,False,mean,VM5a,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.527728
False,mean,False,mean,VM5a,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.553574
True,mean,False,mean,VM5a,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.49519
True,mean,False,mean,VM5a,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.586004
True,mean,False,mean,VM5a,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.516614
True,mean,False,mean,VM5a,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.540838
False,mean,False,lower,VM5a,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.51623
False,mean,False,lower,VM5a,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.605331
False,mean,False,lower,VM5a,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.539835
False,mean,False,lower,VM5a,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.567463
True,mean,False,lower,VM5a,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.505013
True,mean,False,lower,VM5a,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.596989
True,mean,False,lower,VM5a,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.528235
True,mean,False,lower,VM5a,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.554951
False,mean,False,upper,VM5a,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.49213
False,mean,False,upper,VM5a,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.583378
False,mean,False,upper,VM5a,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.515056
False,mean,False,upper,VM5a,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.537553
True,mean,False,upper,VM5a,3e+19,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.483575
True,mean,False,upper,VM5a,3e+19,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.573837
True,mean,False,upper,VM5a,3e+19,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.505445
True,mean,False,upper,VM5a,3e+19,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.527326
False,mean,False,mean,VM5a,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.532218
False,mean,False,mean,VM5a,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.620399
False,mean,False,mean,VM5a,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.556041
False,mean,False,mean,VM5a,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.577015
True,mean,False,mean,VM5a,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.519627
True,mean,False,mean,VM5a,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.607893
True,mean,False,mean,VM5a,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.542388
True,mean,False,mean,VM5a,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.563866
False,mean,False,lower,VM5a,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.546902
False,mean,False,lower,VM5a,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.634099
False,mean,False,lower,VM5a,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.57161
False,mean,False,lower,VM5a,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.593794
True,mean,False,lower,VM5a,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.5322
True,mean,False,lower,VM5a,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.619815
True,mean,False,lower,VM5a,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.556446
True,mean,False,lower,VM5a,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.578335
False,mean,False,upper,VM5a,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.51689
False,mean,False,upper,VM5a,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.605719
False,mean,False,upper,VM5a,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.539513
False,mean,False,upper,VM5a,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.560362
True,mean,False,upper,VM5a,3e+19,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.50405
True,mean,False,upper,VM5a,3e+19,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.594018
True,mean,False,upper,VM5a,3e+19,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.528236
True,mean,False,upper,VM5a,3e+19,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.550887
False,mean,False,mean,VM5a,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.483035
False,mean,False,mean,VM5a,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.574477
False,mean,False,mean,VM5a,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.506418
False,mean,False,mean,VM5a,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.529496
True,mean,False,mean,VM5a,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.474688
True,mean,False,mean,VM5a,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.567178
True,mean,False,mean,VM5a,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.497245
True,mean,False,mean,VM5a,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.520434
False,mean,False,lower,VM5a,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.491758
False,mean,False,lower,VM5a,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.582298
False,mean,False,lower,VM5a,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.515176
False,mean,False,lower,VM5a,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.540659
True,mean,False,lower,VM5a,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.483334
True,mean,False,lower,VM5a,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.57485
True,mean,False,lower,VM5a,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.506304
True,mean,False,lower,VM5a,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.52933
False,mean,False,upper,VM5a,3e+19,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.47262
False,mean,False,upper,VM5a,3e+19,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.564512
False,mean,False,upper,VM5a,3e+19,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.495088
False,mean,False,upper,VM5a,3e+19,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.517773
