LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_5
False,mean,True,mean,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.438592
True,mean,True,mean,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.402449
True,mean,True,mean,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.482171
True,mean,True,mean,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.418516
False,mean,True,lower,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.425317
False,mean,True,lower,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.503444
False,mean,True,lower,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.440643
False,mean,True,lower,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.449579
True,mean,True,lower,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.414829
True,mean,True,lower,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.493569
True,mean,True,lower,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.430448
True,mean,True,lower,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.440474
False,mean,True,upper,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.398177
False,mean,True,upper,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.477316
False,mean,True,upper,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.413078
False,mean,True,upper,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.425371
True,mean,True,upper,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.389224
True,mean,True,upper,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.46837
True,mean,True,upper,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.403784
True,mean,True,upper,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.417788
False,mean,True,mean,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.450227
False,mean,True,mean,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.530132
False,mean,True,mean,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.469323
False,mean,True,mean,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.474034
True,mean,True,mean,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.438243
True,mean,True,mean,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.517582
True,mean,True,mean,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.457716
False,mean,True,lower,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.467618
False,mean,True,lower,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.54795
False,mean,True,lower,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.486768
False,mean,True,lower,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.488651
True,mean,True,lower,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.453962
True,mean,True,lower,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.535125
True,mean,True,lower,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.473776
True,mean,True,lower,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.476354
False,mean,True,upper,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.431443
False,mean,True,upper,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.511821
False,mean,True,upper,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.450402
False,mean,True,upper,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.457337
True,mean,True,upper,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.420091
True,mean,True,upper,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.500069
True,mean,True,upper,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.439067
True,mean,True,upper,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.446168
False,mean,True,mean,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.384863
False,mean,True,mean,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.462583
False,mean,True,mean,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.398272
False,mean,True,mean,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.409548
True,mean,True,mean,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.378202
True,mean,True,mean,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.457416
True,mean,True,mean,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.391079
False,mean,True,lower,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.393842
False,mean,True,lower,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.471051
False,mean,True,lower,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.407283
False,mean,True,lower,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.415253
True,mean,True,lower,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.386841
True,mean,True,lower,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.464281
True,mean,True,lower,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.400169
True,mean,True,lower,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.409956
False,mean,True,upper,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.374006
False,mean,True,upper,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.454029
False,mean,True,upper,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.388126
False,mean,True,upper,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.401689
True,mean,True,upper,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.367508
True,mean,True,upper,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.44806
True,mean,True,upper,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.381286
True,mean,True,upper,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.395712
False,mean,True,mean,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.363037
False,mean,True,mean,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.440367
False,mean,True,mean,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.377771
False,mean,True,mean,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.390158
True,mean,True,mean,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.353615
True,mean,True,mean,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.431681
True,mean,True,mean,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.369307
False,mean,True,lower,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.372452
False,mean,True,lower,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.450106
False,mean,True,lower,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.387144
False,mean,True,lower,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.398905
True,mean,True,lower,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.362576
True,mean,True,lower,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.439436
True,mean,True,lower,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.377434
True,mean,True,lower,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.390163
False,mean,True,upper,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.351956
False,mean,True,upper,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.42994
False,mean,True,upper,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.366893
False,mean,True,upper,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.381193
True,mean,True,upper,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.343492
True,mean,True,upper,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.422236
True,mean,True,upper,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.357834
True,mean,True,upper,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.374045
False,mean,True,mean,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.394737
False,mean,True,mean,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.473159
False,mean,True,mean,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.412452
False,mean,True,mean,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.420718
True,mean,True,mean,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.384031
True,mean,True,mean,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.46197
True,mean,True,mean,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.400575
False,mean,True,lower,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.407481
False,mean,True,lower,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.486121
False,mean,True,lower,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.425277
False,mean,True,lower,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.433316
True,mean,True,lower,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.39577
True,mean,True,lower,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.47413
True,mean,True,lower,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.412721
True,mean,True,lower,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.420548
False,mean,True,upper,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.380741
False,mean,True,upper,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.45928
False,mean,True,upper,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.396743
False,mean,True,upper,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.409472
True,mean,True,upper,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.370821
True,mean,True,upper,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.448509
True,mean,True,upper,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.385969
True,mean,True,upper,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.400137
False,mean,True,mean,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.339021
False,mean,True,mean,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.418578
False,mean,True,mean,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.353073
False,mean,True,mean,VM5a,5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.369084
True,mean,True,mean,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.331704
True,mean,True,mean,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.410941
True,mean,True,mean,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.344294
False,mean,True,lower,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.346162
False,mean,True,lower,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.424517
False,mean,True,lower,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.360396
False,mean,True,lower,VM5a,5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.372335
True,mean,True,lower,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.337465
True,mean,True,lower,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.417258
True,mean,True,lower,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.35183
True,mean,True,lower,VM5a,5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.365849
False,mean,True,upper,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.330823
False,mean,True,upper,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.410554
False,mean,True,upper,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.343968
False,mean,True,upper,VM5a,5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.359011
True,mean,True,upper,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.324163
True,mean,True,upper,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.403719
True,mean,True,upper,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.337253
True,mean,True,upper,VM5a,5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.353083
False,mean,True,mean,VM5a,5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.412045
False,mean,True,mean,VM5a,5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.491
False,mean,True,mean,VM5a,5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.425107
False,mean,True,mean,VM5a,5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.435011
True,mean,True,mean,VM5a,5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.40375
True,mean,True,mean,VM5a,5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.483063
True,mean,True,mean,VM5a,5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.416894
False,mean,True,lower,VM5a,5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.424435
False,mean,True,lower,VM5a,5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.50269
False,mean,True,lower,VM5a,5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.437805
False,mean,True,lower,VM5a,5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.445877
True,mean,True,lower,VM5a,5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.414949
True,mean,True,lower,VM5a,5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.493917
True,mean,True,lower,VM5a,5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.428764
True,mean,True,lower,VM5a,5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.438138
False,mean,True,upper,VM5a,5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.399088
False,mean,True,upper,VM5a,5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.477996
False,mean,True,upper,VM5a,5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.412211
False,mean,True,upper,VM5a,5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.422448
True,mean,True,upper,VM5a,5e+20,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.390664
True,mean,True,upper,VM5a,5e+20,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.470492
True,mean,True,upper,VM5a,5e+20,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.403983
True,mean,True,upper,VM5a,5e+20,QM1,MSSA,0.15,0.26,short-term_:_and long-term,2.414514
False,mean,True,mean,VM5a,5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.443539
False,mean,True,mean,VM5a,5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.52163
False,mean,True,mean,VM5a,5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.460944
False,mean,True,mean,VM5a,5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.464605
True,mean,True,mean,VM5a,5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.431619
True,mean,True,mean,VM5a,5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.510586
True,mean,True,mean,VM5a,5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.449588
False,mean,True,lower,VM5a,5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.458435
False,mean,True,lower,VM5a,5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.538217
False,mean,True,lower,VM5a,5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.478895
False,mean,True,lower,VM5a,5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.480952
True,mean,True,lower,VM5a,5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.446307
True,mean,True,lower,VM5a,5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.525517
True,mean,True,lower,VM5a,5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.466386
True,mean,True,lower,VM5a,5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.468854
False,mean,True,upper,VM5a,5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.424506
False,mean,True,upper,VM5a,5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.504526
False,mean,True,upper,VM5a,5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.441366
False,mean,True,upper,VM5a,5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.450613
True,mean,True,upper,VM5a,5e+20,QM1,GFZ,0.1,0.26,short-term_:_and long-term,2.414057
True,mean,True,upper,VM5a,5e+20,QM1,JPL,0.1,0.26,short-term_:_and long-term,2.493661
True,mean,True,upper,VM5a,5e+20,QM1,CSR,0.1,0.26,short-term_:_and long-term,2.430744
True,mean,True,upper,VM5a,5e+20,QM1,MSSA,0.1,0.26,short-term_:_and long-term,2.440571
False,mean,True,mean,VM5a,5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.387373
False,mean,True,mean,VM5a,5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.46481
False,mean,True,mean,VM5a,5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.400395
False,mean,True,mean,VM5a,5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.41191
True,mean,True,mean,VM5a,5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.380896
True,mean,True,mean,VM5a,5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.459678
True,mean,True,mean,VM5a,5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.393862
False,mean,True,lower,VM5a,5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.395956
False,mean,True,lower,VM5a,5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.472838
False,mean,True,lower,VM5a,5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.410382
False,mean,True,lower,VM5a,5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.417622
True,mean,True,lower,VM5a,5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.389299
True,mean,True,lower,VM5a,5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.466737
True,mean,True,lower,VM5a,5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.403089
True,mean,True,lower,VM5a,5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.412099
False,mean,True,upper,VM5a,5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.376464
False,mean,True,upper,VM5a,5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.456119
False,mean,True,upper,VM5a,5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.390862
False,mean,True,upper,VM5a,5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.403459
True,mean,True,upper,VM5a,5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,2.37046
True,mean,True,upper,VM5a,5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,2.450015
True,mean,True,upper,VM5a,5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,2.384696
True,mean,True,upper,VM5a,5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,2.397233
False,mean,True,mean,VM5a,5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.376499
False,mean,True,mean,VM5a,5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.455356
False,mean,True,mean,VM5a,5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.390032
False,mean,True,mean,VM5a,5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.401267
True,mean,True,mean,VM5a,5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.367012
True,mean,True,mean,VM5a,5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.446364
True,mean,True,mean,VM5a,5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.380738
False,mean,True,lower,VM5a,5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.386801
False,mean,True,lower,VM5a,5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.464533
False,mean,True,lower,VM5a,5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.400152
False,mean,True,lower,VM5a,5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.409537
True,mean,True,lower,VM5a,5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.376702
True,mean,True,lower,VM5a,5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.455179
True,mean,True,lower,VM5a,5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.390443
True,mean,True,lower,VM5a,5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.400295
False,mean,True,upper,VM5a,5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.364862
False,mean,True,upper,VM5a,5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.444042
False,mean,True,upper,VM5a,5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.37893
False,mean,True,upper,VM5a,5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.390439
True,mean,True,upper,VM5a,5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,2.356889
True,mean,True,upper,VM5a,5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,2.435964
True,mean,True,upper,VM5a,5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,2.370273
True,mean,True,upper,VM5a,5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,2.382632
False,mean,True,mean,VM5a,5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.400685
False,mean,True,mean,VM5a,5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.477623
False,mean,True,mean,VM5a,5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.415052
False,mean,True,mean,VM5a,5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.427851
True,mean,True,mean,VM5a,5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.389588
True,mean,True,mean,VM5a,5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.467321
True,mean,True,mean,VM5a,5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.404532
False,mean,True,lower,VM5a,5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.411817
False,mean,True,lower,VM5a,5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.490566
False,mean,True,lower,VM5a,5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.430835
False,mean,True,lower,VM5a,5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.437212
True,mean,True,lower,VM5a,5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.400411
True,mean,True,lower,VM5a,5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.477039
True,mean,True,lower,VM5a,5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.416026
True,mean,True,lower,VM5a,5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.425704
False,mean,True,upper,VM5a,5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.387693
False,mean,True,upper,VM5a,5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.465404
False,mean,True,upper,VM5a,5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.401722
False,mean,True,upper,VM5a,5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.415427
True,mean,True,upper,VM5a,5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,2.376714
True,mean,True,upper,VM5a,5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,2.454826
True,mean,True,upper,VM5a,5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,2.390953
True,mean,True,upper,VM5a,5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,2.406014
False,mean,True,mean,VM5a,5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.355835
False,mean,True,mean,VM5a,5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.433335
False,mean,True,mean,VM5a,5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.369028
False,mean,True,mean,VM5a,5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.381207
True,mean,True,mean,VM5a,5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.348774
True,mean,True,mean,VM5a,5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.426763
True,mean,True,mean,VM5a,5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.362472
False,mean,True,lower,VM5a,5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.363766
False,mean,True,lower,VM5a,5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,2.440455
False,mean,True,lower,VM5a,5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,2.375974
False,mean,True,lower,VM5a,5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,2.387348
True,mean,True,lower,VM5a,5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,2.356216
